frame,track_id,class_name,confidence,pixel_x,pixel_y,world_x,world_y
93,1.0,car,0.6378374695777893,663,190,-22.515392303466797,0.7635033130645752
94,3.0,car,0.5681717395782471,1124,202,-36.65131378173828,-0.4694726765155792
94,1.0,car,0.6369513869285583,663,190,-22.515392303466797,0.7635033130645752
95,1.0,car,0.6684452295303345,663,191,-22.46824836730957,0.8594053983688354
96,1.0,car,0.6217091083526611,664,190,-22.555435180664062,0.7576168179512024
96,3.0,car,0.5292146801948547,1124,202,-36.65131378173828,-0.4694726765155792
97,1.0,car,0.627916693687439,664,190,-22.555435180664062,0.7576168179512024
97,3.0,car,0.5505069494247437,1124,202,-36.65131378173828,-0.4694726765155792
98,1.0,car,0.6297290325164795,664,190,-22.555435180664062,0.7576168179512024
99,1.0,car,0.6066348552703857,665,190,-22.595436096191406,0.7517364025115967
100,1.0,car,0.6359180212020874,665,190,-22.595436096191406,0.7517364025115967
101,1.0,car,0.6622578501701355,665,190,-22.595436096191406,0.7517364025115967
102,1.0,car,0.6420816779136658,665,191,-22.548147201538086,0.8475682139396667
103,1.0,car,0.555521547794342,666,190,-22.63539695739746,0.7458620667457581
104,1.0,car,0.6198052763938904,666,190,-22.63539695739746,0.7458620667457581
104,3.0,car,0.5488327741622925,1126,202,-36.703041076660156,-0.47776365280151367
105,1.0,car,0.6534591317176819,666,189,-22.682985305786133,0.6496037244796753
105,3.0,car,0.5323197245597839,1127,201,-36.793251037597656,-0.5602341294288635
105,2.0,car,0.5318689346313477,704,184,-24.428749084472656,-0.04933378845453262
106,1.0,car,0.6462694406509399,665,189,-22.64295196533203,0.6554425358772278
106,3.0,car,0.5289597511291504,1127,201,-36.793251037597656,-0.5602341294288635
106,2.0,car,0.5270600318908691,704,183,-24.48039436340332,-0.14700624346733093
107,1.0,car,0.6365406513214111,665,189,-22.64295196533203,0.6554425358772278
107,3.0,car,0.555220901966095,1127,201,-36.793251037597656,-0.5602341294288635
108,1.0,car,0.6174174547195435,665,190,-22.595436096191406,0.7517364025115967
108,3.0,car,0.5715346932411194,1127,201,-36.793251037597656,-0.5602341294288635
109,1.0,car,0.5958572030067444,666,190,-22.63539695739746,0.7458620667457581
109,3.0,car,0.5558940172195435,1127,201,-36.793251037597656,-0.5602341294288635
110,1.0,car,0.5419716238975525,666,190,-22.63539695739746,0.7458620667457581
110,3.0,car,0.556681752204895,1127,201,-36.793251037597656,-0.5602341294288635
111,1.0,car,0.5832384824752808,666,190,-22.63539695739746,0.7458620667457581
111,3.0,car,0.5520459413528442,1127,201,-36.793251037597656,-0.5602341294288635
111,2.0,car,0.5083996653556824,703,184,-24.389911651611328,-0.0438966229557991
112,3.0,car,0.5120192170143127,1127,201,-36.793251037597656,-0.5602341294288635
113,3.0,car,0.5040149092674255,1127,201,-36.793251037597656,-0.5602341294288635
113,1.0,car,0.5343770384788513,666,189,-22.682985305786133,0.6496037244796753
114,3.0,car,0.5338191986083984,1127,201,-36.793251037597656,-0.5602341294288635
114,1.0,car,0.5615719556808472,666,190,-22.63539695739746,0.7458620667457581
115,3.0,car,0.5590355396270752,1127,201,-36.793251037597656,-0.5602341294288635
115,1.0,car,0.6015520691871643,666,190,-22.63539695739746,0.7458620667457581
116,3.0,car,0.5888971090316772,1127,201,-36.793251037597656,-0.5602341294288635
116,1.0,car,0.6350443363189697,666,190,-22.63539695739746,0.7458620667457581
117,3.0,car,0.5830528736114502,1127,201,-36.793251037597656,-0.5602341294288635
117,1.0,car,0.575541615486145,666,190,-22.63539695739746,0.7458620667457581
118,3.0,car,0.5969647765159607,1127,202,-36.7288703918457,-0.48190411925315857
118,1.0,car,0.5046912431716919,667,190,-22.675315856933594,0.7399937510490417
119,3.0,car,0.6087927222251892,1127,201,-36.793251037597656,-0.5602341294288635
120,3.0,car,0.6083800196647644,1127,201,-36.793251037597656,-0.5602341294288635
121,3.0,car,0.6255431175231934,1127,201,-36.793251037597656,-0.5602341294288635
122,3.0,car,0.6143134236335754,1126,201,-36.767398834228516,-0.5561177134513855
122,1.0,car,0.5318289399147034,669,190,-22.755029678344727,0.7282751798629761
123,3.0,car,0.6138513684272766,1126,201,-36.767398834228516,-0.5561177134513855
123,5.0,person,0.5711585283279419,318,259,-5.231474876403809,9.53066349029541
124,3.0,car,0.622542679309845,1126,201,-36.767398834228516,-0.5561177134513855
124,5.0,person,0.5195000171661377,318,259,-5.231474876403809,9.53066349029541
125,3.0,car,0.6341395974159241,1127,201,-36.793251037597656,-0.5602341294288635
125,5.0,person,0.5669917464256287,318,259,-5.231474876403809,9.53066349029541
126,3.0,car,0.6213933825492859,1127,201,-36.793251037597656,-0.5602341294288635
126,5.0,person,0.5835644602775574,318,259,-5.231474876403809,9.53066349029541
127,3.0,car,0.6088919639587402,1127,201,-36.793251037597656,-0.5602341294288635
127,5.0,person,0.574390709400177,318,258,-5.237203598022461,9.454567909240723
128,3.0,car,0.6352173089981079,1127,201,-36.793251037597656,-0.5602341294288635
128,5.0,person,0.5466161966323853,319,258,-5.28684139251709,9.44405746459961
128,1.0,car,0.5266479253768921,674,190,-22.953603744506836,0.6990839242935181
129,3.0,car,0.6543713808059692,1126,201,-36.767398834228516,-0.5561177134513855
129,5.0,person,0.5468012690544128,318,259,-5.231474876403809,9.53066349029541
129,1.0,car,0.5330548286437988,672,191,-22.82651138305664,0.8063290119171143
130,3.0,car,0.6309871673583984,1126,201,-36.767398834228516,-0.5561177134513855
130,5.0,person,0.5492081046104431,318,259,-5.231474876403809,9.53066349029541
130,1.0,car,0.5547193288803101,675,190,-22.993196487426758,0.693263590335846
131,3.0,car,0.6120080947875977,1126,201,-36.767398834228516,-0.5561177134513855
131,5.0,person,0.5478145480155945,318,259,-5.231474876403809,9.53066349029541
132,3.0,car,0.6027228832244873,1126,201,-36.767398834228516,-0.5561177134513855
132,5.0,person,0.5552746057510376,318,259,-5.231474876403809,9.53066349029541
133,3.0,car,0.5770477056503296,1126,201,-36.767398834228516,-0.5561177134513855
133,5.0,person,0.5851653814315796,318,258,-5.237203598022461,9.454567909240723
134,3.0,car,0.5804868340492249,1127,201,-36.793251037597656,-0.5602341294288635
134,5.0,person,0.5404708981513977,318,258,-5.237203598022461,9.454567909240723
134,1.0,car,0.5042574405670166,680,189,-23.23912811279297,0.5684875249862671
135,3.0,car,0.5847166776657104,1127,201,-36.793251037597656,-0.5602341294288635
135,5.0,person,0.5210702419281006,318,258,-5.237203598022461,9.454567909240723
135,1.0,car,0.533416211605072,681,190,-23.229902267456055,0.6584664583206177
136,3.0,car,0.583009660243988,1127,201,-36.793251037597656,-0.5602341294288635
136,5.0,person,0.5491665601730347,318,258,-5.237203598022461,9.454567909240723
136,1.0,car,0.5610666275024414,681,190,-23.229902267456055,0.6584664583206177
137,3.0,car,0.5726473927497864,1126,200,-36.832000732421875,-0.6347705721855164
137,5.0,person,0.5547451376914978,318,258,-5.237203598022461,9.454567909240723
138,3.0,car,0.5456867218017578,1126,200,-36.832000732421875,-0.6347705721855164
138,5.0,person,0.5556254982948303,318,259,-5.231474876403809,9.53066349029541
139,3.0,car,0.5346055030822754,1127,200,-36.85787582397461,-0.6388627886772156
139,5.0,person,0.5353969931602478,318,258,-5.237203598022461,9.454567909240723
139,6.0,car,0.6420917510986328,1282,202,-40.49392318725586,-1.0854003429412842
140,3.0,car,0.5561845302581787,1127,199,-36.92274856567383,-0.7177916765213013
140,5.0,person,0.5598863363265991,318,258,-5.237203598022461,9.454567909240723
140,6.0,car,0.5534844398498535,1283,201,-40.584075927734375,-1.1638000011444092
141,3.0,car,0.5463021993637085,1127,199,-36.92274856567383,-0.7177916765213013
141,5.0,person,0.5490860342979431,318,257,-5.242960453033447,9.37809944152832
141,6.0,car,0.5288043022155762,1283,201,-40.584075927734375,-1.1638000011444092
142,3.0,car,0.5336943864822388,1127,198,-36.98786926269531,-0.7970225811004639
142,5.0,person,0.5440260171890259,318,257,-5.242960453033447,9.37809944152832
142,6.0,car,0.5473071932792664,1283,201,-40.584075927734375,-1.1638000011444092
143,3.0,car,0.5501847863197327,1127,198,-36.98786926269531,-0.7970225811004639
143,5.0,person,0.5512357950210571,318,258,-5.237203598022461,9.454567909240723
143,6.0,car,0.5094025731086731,1284,201,-40.60691452026367,-1.1674364805221558
143,1.0,car,0.5167178511619568,682,189,-23.31792640686035,0.5569943189620972
144,3.0,car,0.5486275553703308,1127,198,-36.98786926269531,-0.7970225811004639
144,5.0,person,0.552821934223175,318,258,-5.237203598022461,9.454567909240723
144,6.0,car,0.5233525633811951,1283,201,-40.584075927734375,-1.1638000011444092
144,1.0,car,0.5611644387245178,681,189,-23.278547286987305,0.5627380013465881
145,3.0,car,0.543565034866333,1127,198,-36.98786926269531,-0.7970225811004639
145,5.0,person,0.5343452095985413,318,257,-5.242960453033447,9.37809944152832
145,1.0,car,0.6470144987106323,681,189,-23.278547286987305,0.5627380013465881
146,3.0,car,0.547840416431427,1127,199,-36.92274856567383,-0.7177916765213013
146,5.0,person,0.5452131032943726,318,258,-5.237203598022461,9.454567909240723
146,1.0,car,0.5800597071647644,681,189,-23.278547286987305,0.5627380013465881
146,6.0,car,0.541869580745697,1283,201,-40.584075927734375,-1.1638000011444092
147,3.0,car,0.5372177958488464,1126,200,-36.832000732421875,-0.6347705721855164
147,1.0,car,0.6131831407546997,681,190,-23.229902267456055,0.6584664583206177
147,6.0,car,0.566339910030365,1282,202,-40.49392318725586,-1.0854003429412842
148,3.0,car,0.5017789602279663,1126,200,-36.832000732421875,-0.6347705721855164
148,1.0,car,0.6186296939849854,681,190,-23.229902267456055,0.6584664583206177
148,6.0,car,0.5760461688041687,1283,202,-40.51676559448242,-1.0890617370605469
148,5.0,person,0.5007545948028564,318,258,-5.237203598022461,9.454567909240723
149,1.0,car,0.5232704877853394,681,190,-23.229902267456055,0.6584664583206177
149,6.0,car,0.5598596334457397,1282,202,-40.49392318725586,-1.0854003429412842
150,6.0,car,0.5492575764656067,1282,202,-40.49392318725586,-1.0854003429412842
150,3.0,car,0.5141177773475647,1126,200,-36.832000732421875,-0.6347705721855164
151,6.0,car,0.548997700214386,1282,202,-40.49392318725586,-1.0854003429412842
151,3.0,car,0.5113123655319214,1127,200,-36.85787582397461,-0.6388627886772156
151,5.0,person,0.5048372149467468,318,259,-5.231474876403809,9.53066349029541
152,6.0,car,0.5607414245605469,1282,202,-40.49392318725586,-1.0854003429412842
152,3.0,car,0.5253502726554871,1127,200,-36.85787582397461,-0.6388627886772156
152,5.0,person,0.5577321648597717,318,259,-5.231474876403809,9.53066349029541
153,5.0,person,0.539243757724762,318,260,-5.22577428817749,9.606389999389648
153,1.0,car,0.5176165103912354,681,191,-23.181489944458008,0.7537392973899841
154,5.0,person,0.5647379755973816,318,260,-5.22577428817749,9.606389999389648
155,5.0,person,0.5363118052482605,318,260,-5.22577428817749,9.606389999389648
155,6.0,car,0.5192061066627502,1282,201,-40.56121826171875,-1.1601606607437134
155,3.0,car,0.5558487176895142,1127,198,-36.98786926269531,-0.7970225811004639
156,3.0,car,0.5369337201118469,1127,198,-36.98786926269531,-0.7970225811004639
157,3.0,car,0.5788415670394897,1128,198,-37.013771057128906,-0.8010623455047607
158,3.0,car,0.5625402927398682,1127,198,-36.98786926269531,-0.7970225811004639
158,1.0,car,0.5525064468383789,683,192,-23.211612701416016,0.8368698358535767
158,5.0,person,0.5637819766998291,319,261,-5.2693867683410645,9.671196937561035
159,3.0,car,0.5381316542625427,1127,199,-36.92274856567383,-0.7177916765213013
159,1.0,car,0.5650162100791931,684,192,-23.25070571899414,0.8310338258743286
160,3.0,car,0.5456233620643616,1127,200,-36.85787582397461,-0.6388627886772156
160,1.0,car,0.690924346446991,684,195,-23.10690689086914,1.1125110387802124
160,6.0,car,0.5028975605964661,1282,201,-40.56121826171875,-1.1601606607437134
161,3.0,car,0.5397614240646362,1127,201,-36.793251037597656,-0.5602341294288635
161,6.0,car,0.5150108337402344,1282,201,-40.56121826171875,-1.1601606607437134
162,3.0,car,0.541147768497467,1127,202,-36.7288703918457,-0.48190411925315857
162,1.0,car,0.6395509243011475,685,197,-23.050878524780273,1.2919687032699585
163,3.0,car,0.6845985054969788,1127,203,-36.66473388671875,-0.40387094020843506
164,3.0,car,0.6787223815917969,1126,203,-36.6389274597168,-0.3997066915035248
164,1.0,car,0.5397793054580688,686,199,-22.99542999267578,1.46957528591156
165,3.0,car,0.6779584884643555,1126,203,-36.6389274597168,-0.3997066915035248
166,3.0,car,0.6700630784034729,1126,203,-36.6389274597168,-0.3997066915035248
166,1.0,car,0.5796499848365784,686,199,-22.99542999267578,1.46957528591156
167,3.0,car,0.6510139107704163,1126,203,-36.6389274597168,-0.3997066915035248
167,1.0,car,0.5217504501342773,686,199,-22.99542999267578,1.46957528591156
168,3.0,car,0.594264566898346,1126,204,-36.57505798339844,-0.3219451308250427
168,1.0,car,0.6474504470825195,686,201,-22.902175903320312,1.6514689922332764
168,5.0,person,0.5076287984848022,320,269,-5.272380828857422,10.25042724609375
169,3.0,car,0.5811569690704346,1126,204,-36.57505798339844,-0.3219451308250427
169,1.0,car,0.6469744443893433,687,202,-22.894180297851562,1.7356444597244263
169,5.0,person,0.5051618218421936,320,269,-5.272380828857422,10.25042724609375
169,6.0,car,0.5055420398712158,1280,204,-40.31437301635742,-0.9292596578598022
170,3.0,car,0.7173886299133301,1125,204,-36.549251556396484,-0.3177538812160492
170,1.0,car,0.6063908934593201,687,203,-22.848024368286133,1.8255131244659424
170,5.0,person,0.5307132005691528,319,271,-5.212994575500488,10.405046463012695
170,6.0,car,0.5878173112869263,1281,205,-40.27065658569336,-0.8589839935302734
171,3.0,car,0.642450213432312,1124,206,-36.3964958190918,-0.1588224172592163
171,1.0,car,0.6744587421417236,686,205,-22.71824073791504,2.010241985321045
171,5.0,person,0.5578616261482239,319,272,-5.2075018882751465,10.476526260375977
172,3.0,car,0.5904859900474548,1122,208,-36.218994140625,0.0033356002531945705
172,1.0,car,0.5087758898735046,685,206,-22.63469886779785,2.105172634124756
173,3.0,car,0.5645207762718201,1121,209,-36.13063430786133,0.08405552059412003
173,1.0,car,0.6067733764648438,685,207,-22.589515686035156,2.1934614181518555
173,6.0,car,0.5616607069969177,1275,211,-39.73949432373047,-0.39733973145484924
174,3.0,car,0.567527711391449,1121,209,-36.13063430786133,0.08405552059412003
174,1.0,car,0.6246484518051147,685,207,-22.589515686035156,2.1934614181518555
174,6.0,car,0.5853951573371887,1274,212,-39.651824951171875,-0.32114410400390625
175,3.0,car,0.5790613889694214,1120,209,-36.10483932495117,0.08837909996509552
175,1.0,car,0.6559705138206482,685,208,-22.544536590576172,2.2813470363616943
175,6.0,car,0.5315483808517456,1273,212,-39.62897872924805,-0.31724533438682556
176,3.0,car,0.633827805519104,1120,208,-36.16737747192383,0.011933989822864532
176,1.0,car,0.6709776520729065,685,207,-22.589515686035156,2.1934614181518555
177,3.0,car,0.6503163576126099,1120,208,-36.16737747192383,0.011933989822864532
177,1.0,car,0.662272572517395,686,208,-22.582490921020508,2.2750244140625
177,5.0,person,0.5060574412345886,321,274,-5.292082786560059,10.597100257873535
178,3.0,car,0.607466459274292,1121,208,-36.19319534301758,0.007633063942193985
178,1.0,car,0.5201878547668457,686,208,-22.582490921020508,2.2750244140625
178,5.0,person,0.5875542163848877,319,274,-5.196593284606934,10.618478775024414
178,6.0,car,0.5205695033073425,1272,210,-39.735939025878906,-0.45832163095474243
179,1.0,car,0.6316006183624268,686,209,-22.53765296936035,2.3624815940856934
179,6.0,car,0.6264051795005798,1273,212,-39.62897872924805,-0.31724533438682556
180,6.0,car,0.5681806802749634,1272,214,-39.477210998535156,-0.16938354074954987
180,3.0,car,0.5457593202590942,1119,214,-35.76994323730469,0.4707728624343872
181,3.0,car,0.5770639181137085,1119,217,-35.587242126464844,0.694252073764801
181,1.0,car,0.607928454875946,685,217,-22.14879035949707,3.054626703262329
182,3.0,car,0.565488338470459,1118,219,-35.44096374511719,0.84641033411026
182,6.0,car,0.5131811499595642,1270,217,-39.23992156982422,0.052683115005493164
183,3.0,car,0.5067005753517151,1116,222,-35.21055603027344,1.07508385181427
185,3.0,car,0.5254828333854675,1117,224,-35.11774444580078,1.2154690027236938
187,3.0,car,0.6206672787666321,1115,227,-34.8908576965332,1.4404208660125732
188,3.0,car,0.5862733721733093,1115,228,-34.832679748535156,1.511777639389038
189,3.0,car,0.6016663312911987,1114,228,-34.807212829589844,1.5165176391601562
190,3.0,car,0.5472154021263123,1114,228,-34.807212829589844,1.5165176391601562
191,3.0,car,0.550655722618103,1114,228,-34.807212829589844,1.5165176391601562
192,3.0,car,0.5313144326210022,1114,228,-34.807212829589844,1.5165176391601562
193,3.0,car,0.5316440463066101,1114,228,-34.807212829589844,1.5165176391601562
194,3.0,car,0.5042842626571655,1113,228,-34.78172302246094,1.5212613344192505
195,6.0,car,0.5153186321258545,1262,224,-38.6183967590332,0.5770280361175537
196,,person,0.5300599932670593,304,309,-4.352713584899902,13.068538665771484
196,,car,0.5025507211685181,1357,232,-40.21541976928711,0.7294106483459473
197,6.0,car,0.5487992167472839,1262,225,-38.556636810302734,0.6463669538497925
198,6.0,car,0.5328988432884216,1262,225,-38.556636810302734,0.6463669538497925
199,,person,0.5434058904647827,304,310,-4.349513530731201,13.12878704071045
200,3.0,car,0.5084208846092224,1108,227,-34.71199417114258,1.4735437631607056
201,3.0,car,0.5258515477180481,1107,227,-34.686363220214844,1.4782904386520386
203,,person,0.5065836906433105,301,310,-4.21501350402832,13.162153244018555
204,3.0,car,0.6075592637062073,1104,226,-34.667476654052734,1.4207220077514648
205,,person,0.521589457988739,300,310,-4.170096397399902,13.173295974731445
206,1.0,car,0.5013254880905151,683,238,-21.21226692199707,4.757409572601318
206,6.0,car,0.5336728096008301,1258,224,-38.52688217163086,0.5937186479568481
206,3.0,car,0.5151202082633972,1103,227,-34.58363723754883,1.4973140954971313
207,1.0,car,0.5034348368644714,683,238,-21.21226692199707,4.757409572601318
207,6.0,car,0.5298992991447449,1259,224,-38.54978561401367,0.5895413160324097
207,3.0,car,0.50927734375,1103,227,-34.58363723754883,1.4973140954971313
208,1.0,car,0.5098448395729065,683,239,-21.17316246032715,4.834091663360596
208,6.0,car,0.547306478023529,1258,224,-38.52688217163086,0.5937186479568481
209,1.0,car,0.5321828126907349,683,239,-21.17316246032715,4.834091663360596
209,6.0,car,0.5350645184516907,1258,224,-38.52688217163086,0.5937186479568481
210,3.0,car,0.5194277763366699,1104,227,-34.60934829711914,1.492552638053894
211,3.0,car,0.6190945506095886,1105,227,-34.635040283203125,1.4877948760986328
211,1.0,car,0.5508763790130615,686,239,-21.2813777923584,4.8128838539123535
212,3.0,car,0.635888397693634,1105,227,-34.635040283203125,1.4877948760986328
212,1.0,car,0.5387276411056519,687,239,-21.317384719848633,4.805827617645264
213,3.0,car,0.6160557866096497,1106,228,-34.60274887084961,1.5545705556869507
213,1.0,car,0.561307430267334,687,238,-21.356725692749023,4.7292256355285645
214,3.0,car,0.596798300743103,1107,229,-34.57059860229492,1.6210511922836304
215,3.0,car,0.5542694926261902,1108,230,-34.53858947753906,1.6872386932373047
215,7.0,person,0.546165943145752,1802,1067,-23.647377014160156,21.746749877929688
215,6.0,car,0.5712980031967163,1261,231,-38.16777420043945,1.061712622642517
216,8.0,person,0.553056001663208,303,298,-4.34288215637207,12.399055480957031
